TIMESTAMP,NEE_VUT_REF_RF,FLAG,NEE_VUT_REF_RE
2024-01-01 00:00:00,-6.5715,original,0.759171702
2024-01-01 00:30:00,-2.14313,original,0.862589459
2024-01-01 01:00:00,-0.450498,original,0.855076515
2024-01-01 01:30:00,-1.62386,original,0.890173386
2024-01-01 02:00:00,-1.91802,original,0.884704365
2024-01-01 02:30:00,-0.163534,original,0.884673805
2024-01-01 03:00:00,0.235391,original,0.957476692
2024-01-01 03:30:00,0.286209,original,0.934439497
2024-01-01 04:00:00,-1.4049,original,0.908322403
2024-01-01 04:30:00,0.720985,original,0.77943513
2024-01-01 05:00:00,0.828045,original,0.784109617
2024-01-01 05:30:00,-0.750491,original,0.73866033
2024-01-01 06:00:00,-1.50181,original,0.812514116
2024-01-01 06:30:00,1.09906,original,0.827201746
2024-01-01 07:00:00,0.0921384,original,0.827201746
2024-01-01 07:30:00,-0.301073,original,0.827201746
2024-01-01 08:00:00,2.34235,original,0.675258631
2024-01-01 08:30:00,-1.44226,original,-1.44226
2024-01-01 09:00:00,-0.881354,original,-0.881354
2024-01-01 09:30:00,-5.31734,original,-5.31734
2024-01-01 10:00:00,-3.43846,original,-3.43846
2024-01-01 10:30:00,-8.92639,original,-8.92639
2024-01-01 11:00:00,-2.7302,original,-2.7302
2024-01-01 11:30:00,-7.21912,original,-7.21912
2024-01-01 12:00:00,-0.00594078,original,-0.00594078
2024-01-01 12:30:00,-1.36012,original,-1.36012
2024-01-01 13:00:00,-1.92877,original,-1.92877
2024-01-01 13:30:00,-0.855587,original,-0.855587
2024-01-01 14:00:00,-1.15317,original,-1.15317
2024-01-01 14:30:00,-1.10641,original,-1.10641
2024-01-01 15:00:00,-0.851895,original,-0.851895
2024-01-01 15:30:00,-0.63791,original,-0.63791
2024-01-01 16:00:00,-0.620513,original,-0.620513
2024-01-01 16:30:00,-2.24636,original,-2.24636
2024-01-01 17:00:00,0.192742,original,0.592803868
2024-01-01 17:30:00,-0.875759,original,0.839677259
2024-01-01 18:00:00,-1.87998,original,0.898411082
2024-01-01 18:30:00,0.525166,original,0.981477194
2024-01-01 19:00:00,-0.0697787,original,1.01757977
2024-01-01 19:30:00,0.670387,original,0.863010943
2024-01-01 20:00:00,0.355694,original,0.843984313
2024-01-01 20:30:00,0.302039,original,0.833251603
2024-01-01 21:00:00,0.436004,original,0.8410428
2024-01-01 21:30:00,0.113047,original,0.942246026
2024-01-01 22:00:00,0.625272,original,0.916410525
2024-01-01 22:30:00,0.311839,original,0.92925734
2024-01-01 23:00:00,-0.130036,original,0.980665512
2024-01-01 23:30:00,-0.140659,original,0.93131085
2024-01-02 00:00:00,1.35943,original,0.93131085
2024-01-02 00:30:00,-2.47142,original,0.974953809
2024-01-02 01:00:00,0.142502,original,0.974953809
2024-01-02 01:30:00,-1.52033,original,0.974953809
2024-01-02 02:00:00,0.237004,original,0.237004
2024-01-02 02:30:00,2.44305,original,0.974953809
2024-01-02 03:00:00,-1.48731,original,0.980665512
2024-01-02 03:30:00,6.61206,original,6.61206
2024-01-02 04:00:00,5.1276,original,0.92925734
2024-01-02 04:30:00,-5.87513,original,0.974953809
2024-01-02 05:00:00,-4.43126,original,0.974953809
2024-01-02 05:30:00,3.72583,original,0.974953809
2024-01-02 06:00:00,1.60848,original,0.980665512
2024-01-02 06:30:00,3.65372,original,0.93131085
2024-01-02 07:00:00,-0.174527,original,0.856999005
2024-01-02 07:30:00,-1.57605,original,0.895909389
2024-01-02 08:00:00,5.83103,original,5.83103
2024-01-02 08:30:00,0.847162,original,0.847162
2024-01-02 09:00:00,-1.64608,original,-1.64608
2024-01-02 09:30:00,1.51452,original,1.51452
2024-01-02 10:00:00,-0.325741,original,-0.325741
2024-01-02 10:30:00,4.95292,original,4.95292
2024-01-02 11:00:00,16.9876,original,-0.253621482
2024-01-02 11:30:00,9.61174,original,9.61174
2024-01-02 12:00:00,-6.52587,original,-0.662221019
2024-01-02 12:30:00,-4.98952,original,-4.98952
2024-01-02 13:00:00,-103.639,original,-0.845801981
2024-01-02 13:30:00,-0.13832,original,-0.13832
2024-01-02 14:00:00,-0.0249975,original,-0.0249975
2024-01-02 14:30:00,-0.710178,original,-0.710178
2024-01-02 15:00:00,-0.460629,original,-1.53789135
2024-01-02 15:30:00,19.266,original,0.5329841
2024-01-02 16:00:00,-20.1883,original,-0.142711
2024-01-02 16:30:00,60.6371,original,-0.4991598
2024-01-02 17:00:00,-0.670625,original,-0.670625
2024-01-02 17:30:00,5.41733,original,0.974004458
2024-01-02 18:00:00,5.16144,original,1.13698424
2024-01-02 18:30:00,4.22465,original,1.004669835
2024-01-02 19:00:00,13.3182,original,0.94370538
2024-01-02 19:30:00,1.16879,original,1.442075654
2024-01-02 20:00:00,0.505845,original,0.505845
2024-01-02 20:30:00,1.36131,original,1.36131
2024-01-02 21:00:00,1.46873,original,1.46873
2024-01-02 21:30:00,1.10105,original,1.10105
2024-01-02 22:00:00,0.777408,original,0.777408
2024-01-02 22:30:00,1.51737,original,1.51737
2024-01-02 23:00:00,1.35277,original,1.35277
2024-01-02 23:30:00,1.47027,original,1.47027
2024-01-03 00:00:00,0.752084,original,0.752084
2024-01-03 00:30:00,1.27158,original,1.27158
2024-01-03 01:00:00,0.698241,original,0.698241
2024-01-03 01:30:00,0.642677,original,0.642677
2024-01-03 02:00:00,0.394365,original,0.394365
2024-01-03 02:30:00,0.353162,original,0.353162
2024-01-03 03:00:00,0.893847,original,0.893847
2024-01-03 03:30:00,0.496876,original,0.496876
2024-01-03 04:00:00,-0.0557007,original,-0.0557007
2024-01-03 04:30:00,1.38884,original,1.38884
2024-01-03 05:00:00,0.801208,original,0.801208
2024-01-03 05:30:00,0.679497,original,0.679497
2024-01-03 06:00:00,0.4022,original,0.4022
2024-01-03 06:30:00,1.031,original,1.031
2024-01-03 07:00:00,1.43341,original,1.43341
2024-01-03 07:30:00,1.4904,original,1.4904
2024-01-03 08:00:00,1.31838,original,1.31838
2024-01-03 08:30:00,0.340099,original,0.340099
2024-01-03 09:00:00,0.0447854,original,0.0447854
2024-01-03 09:30:00,-0.696059,original,-0.696059
2024-01-03 10:00:00,-1.92693,original,-1.92693
2024-01-03 10:30:00,-4.74422,original,-4.74422
2024-01-03 11:00:00,-1.51456,original,-1.51456
2024-01-03 11:30:00,-5.05531,original,-5.05531
2024-01-03 12:00:00,-2.86131,original,-2.86131
2024-01-03 12:30:00,-1.23024,original,-1.23024
2024-01-03 13:00:00,-1.57396,original,-1.57396
2024-01-03 13:30:00,-1.17878,original,-1.17878
2024-01-03 14:00:00,-1.15781,original,-1.15781
2024-01-03 14:30:00,-1.56134,original,-1.56134
2024-01-03 15:00:00,-3.02094,original,-3.02094
2024-01-03 15:30:00,2.05665,original,2.05665
2024-01-03 16:00:00,0.653642,original,0.653642
2024-01-03 16:30:00,-2.25347,original,-2.25347
2024-01-03 17:00:00,-0.428267,original,-0.428267
2024-01-03 17:30:00,-0.318361,original,0.972812389
2024-01-03 18:00:00,-1.44176,original,0.979782636
2024-01-03 18:30:00,-1.34977,original,0.804218983
2024-01-03 19:00:00,-0.843535,original,0.813149083
2024-01-03 19:30:00,2.80673,original,0.863685303
2024-01-03 20:00:00,-2.95477,original,0.847453421
2024-01-03 20:30:00,-1.43535,original,0.853464801
2024-01-03 21:00:00,-3.13944,original,0.83119134
2024-01-03 21:30:00,0.0399108,original,0.0399108
2024-01-03 22:00:00,1.80885,original,0.814318447
2024-01-03 22:30:00,1.66779,original,0.936279705
2024-01-03 23:00:00,0.608122,original,0.962453052
2024-01-03 23:30:00,-0.238851,original,0.952196936
2024-01-04 00:00:00,1.0052,original,0.907964726
2024-01-04 00:30:00,0.755376,original,0.852192445
2024-01-04 01:00:00,0.126862,original,0.800055592
2024-01-04 01:30:00,0.630922,original,0.804113846
2024-01-04 02:00:00,-0.00628537,original,0.804113846
2024-01-04 02:30:00,1.09513,original,0.837561224
2024-01-04 03:00:00,1.83705,original,0.845988252
2024-01-04 03:30:00,0.00214499,original,0.924300862
2024-01-04 04:00:00,-0.159566,original,0.908322403
2024-01-04 04:30:00,-0.88292,original,0.942389803
2024-01-04 05:00:00,-0.400032,original,0.908322403
2024-01-04 05:30:00,0.982744,original,0.77943513
2024-01-04 06:00:00,0.155093,original,0.739125652
2024-01-04 06:30:00,-0.43371,original,0.65932513
2024-01-04 07:00:00,1.00048,original,0.654943354
2024-01-04 07:30:00,0.507696,original,0.572844604
2024-01-04 08:00:00,2.54693,original,2.54693
2024-01-04 08:30:00,1.07228,original,1.07228
2024-01-04 09:00:00,0.224792,original,0.224792
2024-01-04 09:30:00,0.244127,original,0.244127
2024-01-04 10:00:00,-3.85338,original,-3.85338
2024-01-04 10:30:00,-2.56728,original,-2.56728
2024-01-04 11:00:00,-2.95485,original,-2.95485
2024-01-04 11:30:00,-3.75979,original,-3.75979
2024-01-04 12:00:00,0.523591,original,0.523591
2024-01-04 12:30:00,1.79155,original,1.79155
2024-01-04 13:00:00,0.73375,original,-3.231471
2024-01-04 13:30:00,-15.7642,original,1.138617333
2024-01-04 14:00:00,-2.145619771,filled,-2.2527892
2024-01-04 14:30:00,-2.112915233,filled,-1.9166754
2024-01-04 15:00:00,-2.069359349,filled,-1.6776124
2024-01-04 15:30:00,-1.489241824,filled,-1.4027418
2024-01-04 16:00:00,-0.791669611,filled,-0.4906703
2024-01-04 16:30:00,-0.776876657,filled,0.075462467
2024-01-04 17:00:00,-0.511903526,filled,-0.051833971
2024-01-04 17:30:00,-0.447339575,filled,-0.15781476
2024-01-04 18:00:00,0.434527149,filled,0.1624334
2024-01-04 18:30:00,0.536323278,filled,0.623744425
2024-01-04 19:00:00,0.666707804,filled,0.9862675
2024-01-04 19:30:00,0.745368525,filled,0.853403
2024-01-04 20:00:00,0.626328246,filled,0.941306857
2024-01-04 20:30:00,0.754605835,filled,1.2158254
2024-01-04 21:00:00,0.777336311,filled,1.2153036
2024-01-04 21:30:00,0.788564636,filled,1.1896177
2024-01-04 22:00:00,0.76048063,filled,1.03182596
2024-01-04 22:30:00,0.743359055,filled,1.03182596
2024-01-04 23:00:00,0.722487396,filled,0.9655686
2024-01-04 23:30:00,1.445290997,filled,1.61132
2024-01-05 00:00:00,1.60855,original,1.60855
2024-01-05 00:30:00,1.61409,original,1.61409
2024-01-05 01:00:00,1.23475,original,1.23475
2024-01-05 01:30:00,1.00953,original,1.00953
2024-01-05 02:00:00,0.866037,original,0.866037
2024-01-05 02:30:00,1.87411,original,1.87411
2024-01-05 03:00:00,1.55572,original,1.55572
2024-01-05 03:30:00,1.00611,original,1.00611
2024-01-05 04:00:00,1.32967,original,1.32967
2024-01-05 04:30:00,1.08038,original,1.08038
2024-01-05 05:00:00,0.89312,original,0.89312
2024-01-05 05:30:00,2.77844,original,2.77844
2024-01-05 06:00:00,0.136129,original,0.136129
2024-01-05 06:30:00,0.132996,original,0.132996
2024-01-05 07:00:00,1.46884,original,1.46884
2024-01-05 07:30:00,-0.0306976,original,-0.0306976
2024-01-05 08:00:00,0.219473,original,0.861195156
2024-01-05 08:30:00,0.507996,original,0.507996
2024-01-05 09:00:00,-0.0494051,original,-0.0494051
2024-01-05 09:30:00,-2.38315,original,-2.38315
2024-01-05 10:00:00,-4.66666,original,-4.66666
2024-01-05 10:30:00,1.15495,original,1.15495
2024-01-05 11:00:00,-0.663114,original,-0.663114
2024-01-05 11:30:00,-0.935277,original,-0.935277
2024-01-05 12:00:00,-0.51947,original,-0.51947
2024-01-05 12:30:00,-1.06593,original,-1.06593
2024-01-05 13:00:00,-0.745178,original,-0.745178
2024-01-05 13:30:00,-0.785614,original,-0.785614
2024-01-05 14:00:00,-2.86727,original,-2.86727
2024-01-05 14:30:00,-7.06194,original,-7.06194
2024-01-05 15:00:00,-2.57506,original,-2.57506
2024-01-05 15:30:00,-1.01465,original,-1.01465
2024-01-05 16:00:00,-0.227406,original,-0.227406
2024-01-05 16:30:00,0.977096,original,0.977096
2024-01-05 17:00:00,0.925702,original,0.925702
2024-01-05 17:30:00,-0.0101348,original,-0.0101348
2024-01-05 18:00:00,0.148365,original,0.950950264
2024-01-05 18:30:00,2.79787,original,0.945260377
2024-01-05 19:00:00,0.255305,original,0.931920874
2024-01-05 19:30:00,1.52944,original,0.930902014
2024-01-05 20:00:00,2.23224,original,0.929109101
2024-01-05 20:30:00,3.72676,original,1.066970922
2024-01-05 21:00:00,0.601549,original,1.067448553
2024-01-05 21:30:00,2.39174,original,2.39174
2024-01-05 22:00:00,1.21426,original,1.21426
2024-01-05 22:30:00,1.11256,original,1.11256
2024-01-05 23:00:00,0.400659,original,0.400659
2024-01-05 23:30:00,-0.0869407,original,1.066970922
2024-01-06 00:00:00,0.491814,original,0.491814
2024-01-06 00:30:00,-0.349687,original,0.978560816
2024-01-06 01:00:00,-1.14512,original,0.883959562
2024-01-06 01:30:00,1.97176,original,1.97176
2024-01-06 02:00:00,0.5784,original,0.5784
2024-01-06 02:30:00,1.79556,original,1.79556
2024-01-06 03:00:00,1.29563,original,1.29563
2024-01-06 03:30:00,-1.85147,original,0.998601784
2024-01-06 04:00:00,1.58112,original,1.58112
2024-01-06 04:30:00,-0.147767,original,-0.147767
2024-01-06 05:00:00,-0.52356,original,1.007365511
2024-01-06 05:30:00,-0.183062,original,-0.183062
2024-01-06 06:00:00,0.460011,original,0.460011
2024-01-06 06:30:00,-0.289006,original,0.767561149
2024-01-06 07:00:00,0.337339,original,0.862762684
2024-01-06 07:30:00,-0.494366,original,0.832985483
2024-01-06 08:00:00,-0.283293,original,0.710641266
2024-01-06 08:30:00,-1.82387,original,-1.82387
2024-01-06 09:00:00,-0.451427,original,-0.451427
2024-01-06 09:30:00,-1.07176,original,-1.07176
2024-01-06 10:00:00,-2.53311,original,-2.53311
2024-01-06 10:30:00,-3.5857,original,-3.5857
2024-01-06 11:00:00,-3.36329,original,-3.36329
2024-01-06 11:30:00,-5.6741,original,-5.6741
2024-01-06 12:00:00,-5.52627,original,-5.52627
2024-01-06 12:30:00,-5.73857,original,-5.73857
2024-01-06 13:00:00,-4.14513,original,-4.14513
2024-01-06 13:30:00,-2.81855,original,-2.81855
2024-01-06 14:00:00,-5.87998,original,-5.87998
2024-01-06 14:30:00,-1.15157,original,-1.15157
2024-01-06 15:00:00,-3.5892,original,-3.5892
2024-01-06 15:30:00,-3.42449,original,-3.42449
2024-01-06 16:00:00,-0.326166,original,-0.326166
2024-01-06 16:30:00,-0.387982,original,-0.387982
2024-01-06 17:00:00,-0.153519,original,-0.153519
2024-01-06 17:30:00,0.0567475,original,0.0567475
2024-01-06 18:00:00,-0.331805,original,0.859810007
2024-01-06 18:30:00,-0.254584,original,0.857198272
2024-01-06 19:00:00,0.643875,original,0.643875
2024-01-06 19:30:00,1.80449,original,1.80449
2024-01-06 20:00:00,0.99086,original,0.99086
2024-01-06 20:30:00,-0.185962,original,-0.185962
2024-01-06 21:00:00,-0.39839,original,0.664919224
2024-01-06 21:30:00,0.235285,original,0.235285
2024-01-06 22:00:00,0.142006,original,0.142006
2024-01-06 22:30:00,0.688266,original,0.688266
2024-01-06 23:00:00,0.0517873,original,0.0517873
2024-01-06 23:30:00,0.575377,original,0.575377
2024-01-07 00:00:00,0.574072,original,0.574072
2024-01-07 00:30:00,0.452235,original,0.452235
2024-01-07 01:00:00,0.341629,original,0.341629
2024-01-07 01:30:00,-0.371733,original,0.53951663
2024-01-07 02:00:00,0.27377,original,0.27377
2024-01-07 02:30:00,0.394944,original,0.394944
2024-01-07 03:00:00,-0.663568,original,0.5366207
2024-01-07 03:30:00,0.197437,original,0.197437
2024-01-07 04:00:00,-0.0609997,original,-0.0609997
2024-01-07 04:30:00,0.528204,original,0.528204
2024-01-07 05:00:00,-0.944863,original,0.549663497
2024-01-07 05:30:00,0.402237,original,0.402237
2024-01-07 06:00:00,0.0730063,original,0.0730063
2024-01-07 06:30:00,0.234707,original,0.234707
2024-01-07 07:00:00,0.012168,original,0.012168
2024-01-07 07:30:00,-2.00464,original,0.300284138
2024-01-07 08:00:00,-0.551085,original,-0.551085
2024-01-07 08:30:00,-0.0944176,original,-0.0944176
2024-01-07 09:00:00,1.0357,original,1.0357
2024-01-07 09:30:00,-1.70445,original,-1.70445
2024-01-07 10:00:00,-4.74562,original,-4.74562
2024-01-07 10:30:00,-1.50026,original,-1.50026
2024-01-07 11:00:00,-2.96176,original,-2.96176
2024-01-07 11:30:00,-2.82151,original,-2.82151
2024-01-07 12:00:00,-1.35405,original,-1.35405
2024-01-07 12:30:00,-1.58466,original,-1.58466
2024-01-07 13:00:00,-1.91289,original,-1.91289
2024-01-07 13:30:00,-1.62015,original,-1.62015
2024-01-07 14:00:00,-2.91768,original,-2.91768
2024-01-07 14:30:00,-0.8256,original,-0.8256
2024-01-07 15:00:00,-2.96886,original,-2.96886
2024-01-07 15:30:00,-3.64896,original,-3.64896
2024-01-07 16:00:00,-1.07651,original,-1.07651
2024-01-07 16:30:00,-3.81382,original,-3.81382
2024-01-07 17:00:00,-4.11308,original,-4.11308
2024-01-07 17:30:00,-2.05905,original,0.801408148
2024-01-07 18:00:00,-0.478698,original,0.746506661
2024-01-07 18:30:00,0.108917,original,0.651601672
2024-01-07 19:00:00,0.179332,original,0.647599957
2024-01-07 19:30:00,-3.89275,original,0.6560275
2024-01-07 20:00:00,0.597635,original,0.700238881
2024-01-07 20:30:00,-0.760844,original,0.697808562
2024-01-07 21:00:00,-0.198549,original,0.545721582
2024-01-07 21:30:00,-2.36619,original,0.545721582
2024-01-07 22:00:00,-0.514347,original,0.545721582
2024-01-07 22:30:00,0.121665,original,0.502714406
2024-01-07 23:00:00,-0.455899,original,0.42977356
2024-01-07 23:30:00,-0.385194,original,0.42977356
2024-01-08 00:00:00,0.0644647,original,0.42977356
2024-01-08 00:30:00,-0.355534,original,0.42977356
2024-01-08 01:00:00,0.434188,original,0.455262743
2024-01-08 01:30:00,-0.72712,original,0.282210828
2024-01-08 02:00:00,-1.2637,original,0.258325229
2024-01-08 02:30:00,-0.271776,original,0.282210828
2024-01-08 03:00:00,0.0643396,original,0.254102507
2024-01-08 03:30:00,0.248617,original,0.254102507
2024-01-08 04:00:00,0.0394402,original,-0.032783189
2024-01-08 04:30:00,-0.248612,original,-0.032783189
2024-01-08 05:00:00,-0.0335307,original,-0.032783189
2024-01-08 05:30:00,-0.175209,original,-0.032783189
2024-01-08 06:00:00,-0.69708,original,0.288122741
2024-01-08 06:30:00,0.391046,original,0.273117663
2024-01-08 07:00:00,-0.323042,original,0.248658212
2024-01-08 07:30:00,-0.0227317,original,0.280075768
2024-01-08 08:00:00,-0.236601,original,0.2613511
2024-01-08 08:30:00,-1.65489,original,-1.65489
2024-01-08 09:00:00,0.0988451,original,0.0988451
2024-01-08 09:30:00,-1.19028,original,-1.19028
2024-01-08 10:00:00,-1.6745,original,-1.6745
2024-01-08 10:30:00,-2.29857,original,-2.29857
2024-01-08 11:00:00,-1.07064,original,-1.07064
2024-01-08 11:30:00,-1.64791,original,-1.64791
2024-01-08 12:00:00,-3.69718,original,-3.69718
2024-01-08 12:30:00,-0.468086,original,-0.468086
2024-01-08 13:00:00,-1.6109,original,-1.6109
2024-01-08 13:30:00,-1.89359,original,-1.89359
2024-01-08 14:00:00,-2.99262,original,-2.99262
2024-01-08 14:30:00,-1.81341,original,-1.81341
2024-01-08 15:00:00,-1.14648,original,-1.14648
2024-01-08 15:30:00,-0.391825,original,-0.391825
2024-01-08 16:00:00,-0.765592,original,-0.765592
2024-01-08 16:30:00,-0.750758,original,-0.750758
2024-01-08 17:00:00,-0.697393,original,-0.697393
2024-01-08 17:30:00,0.602586,original,0.925053274
2024-01-08 18:00:00,0.246793,original,0.694402067
2024-01-08 18:30:00,0.660367,original,0.671100522
2024-01-08 19:00:00,0.742311,original,0.651449626
2024-01-08 19:30:00,-0.0194198,original,0.651449626
2024-01-08 20:00:00,0.573074,original,0.651449626
2024-01-08 20:30:00,0.0683525,original,0.651449626
2024-01-08 21:00:00,0.25872,original,0.651449626
2024-01-08 21:30:00,0.635749,original,0.651449626
2024-01-08 22:00:00,1.03261,original,0.651449626
2024-01-08 22:30:00,1.74737,original,0.628314923
2024-01-08 23:00:00,1.09069,original,0.630250849
2024-01-08 23:30:00,0.309264,original,0.651449626
2024-01-09 00:00:00,0.412229,original,0.695510917
2024-01-09 00:30:00,-0.500114,original,0.695510917
2024-01-09 01:00:00,0.171542,original,0.900627119
2024-01-09 01:30:00,-4.00124,original,0.639723132
2024-01-09 02:00:00,-0.0185264,original,0.789707148
2024-01-09 02:30:00,0.225878,original,0.898826974
2024-01-09 03:00:00,1.53763,original,1.53763
2024-01-09 03:30:00,1.41142,original,1.136365399
2024-01-09 04:00:00,-21.2962,original,1.024756334
2024-01-09 04:30:00,-6.02954,original,0.64065881
2024-01-09 05:00:00,-6.48648,original,0.65231085
2024-01-09 05:30:00,10.4553,original,0.776014199
2024-01-09 06:00:00,-7.44534,original,0.88901751
2024-01-09 06:30:00,-3.51068,original,1.05577829
2024-01-09 07:00:00,1.54255,original,1.54255
2024-01-09 07:30:00,-0.942644,original,1.043226903
2024-01-09 08:00:00,-1.21382,original,-1.21382
2024-01-09 08:30:00,-1.05487,original,-1.05487
2024-01-09 09:00:00,-0.274517,original,-0.274517
2024-01-09 09:30:00,-0.301776,original,-0.301776
2024-01-09 10:00:00,-0.890507638,filled,-1.11595075
2024-01-09 10:30:00,-1.29973,original,-1.29973
2024-01-09 11:00:00,-2.58778,original,-2.58778
2024-01-09 11:30:00,-5.33279,original,-5.33279
2024-01-09 12:00:00,-5.49031,original,-5.49031
2024-01-09 12:30:00,-5.14159,original,-5.14159
2024-01-09 13:00:00,-5.49044,original,-5.49044
2024-01-09 13:30:00,-4.90643,original,-4.90643
2024-01-09 14:00:00,-6.35263,original,-6.35263
2024-01-09 14:30:00,-6.88964,original,-6.88964
2024-01-09 15:00:00,4.27037,original,-2.831168462
2024-01-09 15:30:00,-2.61076,original,-2.61076
2024-01-09 16:00:00,-1.69461,original,-1.69461
2024-01-09 16:30:00,-0.767452,original,-0.767452
2024-01-09 17:00:00,-1.54628,original,-1.54628
2024-01-09 17:30:00,0.411138,original,0.411138
2024-01-09 18:00:00,5.52146,original,5.52146
2024-01-09 18:30:00,3.26764,original,3.26764
2024-01-09 19:00:00,0.49609,original,0.49609
2024-01-09 19:30:00,0.585774,original,0.585774
2024-01-09 20:00:00,0.247627,original,0.247627
2024-01-09 20:30:00,1.40204,original,1.40204
2024-01-09 21:00:00,0.160506,original,0.160506
2024-01-09 21:30:00,0.914902,original,0.914902
2024-01-09 22:00:00,1.13723,original,1.13723
2024-01-09 22:30:00,-0.251679,original,0.844653775
2024-01-09 23:00:00,-0.176385,original,-0.176385
2024-01-09 23:30:00,-0.560536,original,0.693642073
2024-01-10 00:00:00,0.618376,original,0.618376
2024-01-10 00:30:00,0.136734,original,0.136734
2024-01-10 01:00:00,0.958814,original,0.958814
2024-01-10 01:30:00,0.0394212,original,0.0394212
2024-01-10 02:00:00,1.23295,original,1.23295
2024-01-10 02:30:00,-0.637683,original,0.772035057
2024-01-10 03:00:00,0.60288,original,0.60288
2024-01-10 03:30:00,0.450538,original,0.450538
2024-01-10 04:00:00,0.836148,original,0.836148
2024-01-10 04:30:00,-0.89427,original,0.777151541
2024-01-10 05:00:00,-2.61031,original,0.41587898
2024-01-10 05:30:00,-0.244488,original,0.2804384
2024-01-10 06:00:00,-0.342692,original,0.246225108
2024-01-10 06:30:00,-3.23435,original,0.237673672
2024-01-10 07:00:00,0.065145,original,0.237673672
2024-01-10 07:30:00,0.168258,original,0.250656648
2024-01-10 08:00:00,0.579365,original,0.089681761
2024-01-10 08:30:00,0.702145,original,0.702145
2024-01-10 09:00:00,1.79102,original,1.79102
2024-01-10 09:30:00,-5.41176,original,-5.41176
2024-01-10 10:00:00,-3.61823,original,-3.61823
2024-01-10 10:30:00,-3.15291,original,-3.15291
2024-01-10 11:00:00,3.59558,original,3.59558
2024-01-10 11:30:00,-0.902294,original,-0.902294
2024-01-10 12:00:00,5.65263,original,5.65263
2024-01-10 12:30:00,0.231582,original,0.231582
2024-01-10 13:00:00,-0.168177,original,-0.168177
2024-01-10 13:30:00,-3.85409,original,-3.85409
2024-01-10 14:00:00,-0.305025,original,-0.305025
2024-01-10 14:30:00,-5.38402,original,-5.38402
2024-01-10 15:00:00,-7.71336,original,-7.71336
2024-01-10 15:30:00,-1.06389,original,-1.06389
2024-01-10 16:00:00,-1.87938,original,-1.87938
2024-01-10 16:30:00,-0.240612,original,-0.240612
2024-01-10 17:00:00,-2.0818,original,-2.0818
2024-01-10 17:30:00,-0.0898062,original,0.917987381
2024-01-10 18:00:00,0.741961,original,0.819667857
2024-01-10 18:30:00,-0.400256,original,0.818985957
2024-01-10 19:00:00,-1.0886,original,0.8238053
2024-01-10 19:30:00,1.42161,original,0.738697561
2024-01-10 20:00:00,0.317437,original,0.650394997
2024-01-10 20:30:00,0.54957,original,0.675242909
2024-01-10 21:00:00,0.138515,original,0.731501051
2024-01-10 21:30:00,0.397515,original,0.731501051
2024-01-10 22:00:00,0.588504,original,0.744800863
2024-01-10 22:30:00,0.789135,original,0.744800863
2024-01-10 23:00:00,0.347953,original,0.757289343
2024-01-10 23:30:00,-1.22998,original,0.550081893
2024-01-11 00:00:00,1.91814,original,0.552565367
2024-01-11 00:30:00,0.973682,original,0.514186986
2024-01-11 01:00:00,0.962558,original,0.489221045
2024-01-11 01:30:00,-0.550899,original,0.476546464
2024-01-11 02:00:00,1.88004,original,0.46137825
2024-01-11 02:30:00,5.41655,original,0.46137825
2024-01-11 03:00:00,1.85696,original,0.46137825
2024-01-11 03:30:00,-0.853213,original,0.476546464
2024-01-11 04:00:00,1.08493,original,0.46137825
2024-01-11 04:30:00,-0.780214,original,0.46137825
2024-01-11 05:00:00,-0.725702,original,0.46137825
2024-01-11 05:30:00,-1.26393,original,0.757289343
2024-01-11 06:00:00,-4.38483,original,0.42151168
2024-01-11 06:30:00,-2.33524,original,0.46137825
2024-01-11 07:00:00,0.800906,original,0.489221045
2024-01-11 07:30:00,1.18581,original,0.769299046
2024-01-11 08:00:00,-35.0368,original,1.138013419
2024-01-11 08:30:00,-66.1281,original,0.222574307
2024-01-11 09:00:00,12.1936,original,1.419371647
2024-01-11 09:30:00,-4.45365,original,-0.795633
2024-01-11 10:00:00,25.4202,original,-1.495551
2024-01-11 10:30:00,-23.3007,original,-2.69821925
2024-01-11 11:00:00,5.0293,original,-3.363834333
2024-01-11 11:30:00,10.6299,original,1.814305
2024-01-11 12:00:00,-5.15483,original,-4.2487084
2024-01-11 12:30:00,-6.80455,original,-6.80455
2024-01-11 13:00:00,-6.71495,original,-6.71495
2024-01-11 13:30:00,-3.67008,original,-3.67008
2024-01-11 14:00:00,-3.49873,original,-3.49873
2024-01-11 14:30:00,-0.555232,original,-0.555232
2024-01-11 15:00:00,-2.48622,original,-2.48622
2024-01-11 15:30:00,-2.53292,original,-2.53292
2024-01-11 16:00:00,0.163191,original,0.163191
2024-01-11 16:30:00,-0.434265,original,-0.434265
2024-01-11 17:00:00,-9.32187,original,0.489775227
2024-01-11 17:30:00,-1.29483,original,-0.033765
2024-01-11 18:00:00,-0.663544,original,0.9772355
2024-01-11 18:30:00,1.26317,original,1.02360825
2024-01-11 19:00:00,-0.542137,original,1.215123
2024-01-11 19:30:00,1.42095,original,1.42095
2024-01-11 20:00:00,3.7028,original,1.8909051
2024-01-11 20:30:00,0.964562,original,1.55672711
2024-01-11 21:00:00,-5.0841,original,1.433170122
2024-01-11 21:30:00,-0.205151,original,1.418955579
2024-01-11 22:00:00,0.657891,original,1.465834352
2024-01-11 22:30:00,-0.273218,original,1.343868722
