TIMESTAMP,rg,rn,ta,vpd,swc,ts,rh,pm2_5
2024/4/7 13:00,789.823,629.463,25.519,2828.47,0.185598,11,10.812,39.1825
2024/4/7 14:00,763.465,576.621,26.491,3071.31,0.185305,11.063,8.6879,0
2024/4/7 15:00,400.024,275.226,26.219,2977.89,0.185796,11.1,8.78967,271.0929
2024/4/7 16:00,283.212,164.543,26.3,2995.97,0.184954,11.163,8.30734,206.5024
2024/4/7 17:00,159.862,57.8992,25.255,2626.81,0.185338,11.2,14.2334,139.9745
2024/4/7 18:00,102.463,6.26978,24.531,2433.36,0.185698,11.3,16.7506,101.1831
2024/4/7 19:00,4.47766,-86.2237,23.271,2164.42,0.186005,11.4,17.7137,78.1967
2024/4/7 20:00,1.06141,-83.5132,22.428,2002.72,0.185892,11.5,19.2035,50.1571
2024/4/7 21:00,1.05774,-76.6949,21.719,1822.78,0.185626,11.597,22.2681,40.6765
2024/4/7 22:00,1.05518,-75.458,18.874,1487.75,0.185455,11.6,26.2297,38.2296
2024/4/7 23:00,1.05876,-72.0914,18.278,1422.54,0.186249,11.697,26.5866,31.6721
2024/4/8 0:00,1.05694,-72.0753,18.006,1401.17,0.185673,11.7,26.3326,29.0953
2024/4/8 1:00,1.05331,-70.2098,17.911,1405.13,0.185818,11.7,25.7644,24.879
2024/4/8 2:00,1.04997,-68.9545,17.74,1370.07,0.186422,11.7,26.6542,34.3153
2024/4/8 3:00,1.04882,-70.6149,17.449,1359.37,0.185502,11.7,25.7247,28.6672
2024/4/8 4:00,1.06367,-69.2657,16.464,1280.8,0.185995,11.7,25.7085,26.8252
2024/4/8 5:00,1.04756,-59.9581,16.191,1306.24,0.18577,11.7,23.704,26.7728
2024/4/8 6:00,2.40779,-58.2838,16.138,1231.91,0.185923,11.7,27.2276,22.021
2024/4/8 7:00,51.7049,-13.6564,15.919,1187.8,0.185661,11.67,29.6779,17.4142
2024/4/8 8:00,160.251,105.049,16.781,1277.11,0.185419,11.6,30.1986,24.8085
2024/4/8 9:00,335.732,309.652,16.802,1302.46,0.185901,11.6,30.9004,29.7467
2024/4/8 10:00,465.144,414.895,17.49,1308.87,0.185662,11.6,34.0093,33.6465
2024/4/8 11:00,475.21,417.572,18.218,1376.45,0.185184,11.537,33.4729,39.34
2024/4/8 12:00,478.014,431.637,18.563,1513.14,0.185875,11.5,28.8445,49.6509
2024/4/8 13:00,542.567,474.555,18.967,1550.46,0.185663,11.5,27.4088,54.2807
2024/4/8 14:00,610.151,500.281,19.396,1564.32,0.185398,11.5,29.0515,44.4129
2024/4/8 15:00,521.455,412.947,19.682,1583.47,0.185665,11.5,28.265,49.716
2024/4/8 16:00,282.569,193.551,19.41,1528.27,0.185428,11.6,29.5307,42.5708
2024/4/8 17:00,185.646,106.546,19.315,1577.14,0.18551,11.6,27.0619,45.2406
2024/4/8 18:00,86.0753,21.1307,18.807,1515.04,0.185671,11.663,26.6736,45.9673
2024/4/8 19:00,3.7905,-74.0918,17.982,1380.85,0.185939,11.7,28.0646,40.3689
2024/4/8 20:00,1.04502,-72.1935,16.477,1204.13,0.185698,11.73,30.833,31.7327
2024/4/8 21:00,1.0562,-70.2425,15.807,1160.98,0.186197,11.8,30.1415,30.2232
2024/4/8 22:00,1.04738,-65.5323,15.306,1118.13,0.186255,11.8,30.7126,30.5201
2024/4/8 23:00,1.04927,-57.9129,13.891,984.965,0.185942,11.8,33.7283,25.1718
2024/4/9 0:00,1.04005,-45.6984,13.148,954.489,0.18618,11.8,33.1867,23.8481
2024/4/9 1:00,1.0395,-38.3189,12.104,804.18,0.185879,11.8,39.907,24.9747
2024/4/9 2:00,1.0374,-23.4903,11.804,829.767,0.185942,11.8,37.6073,30.3327
2024/4/9 3:00,1.04069,-22.5396,11.614,833.133,0.186054,11.8,36.4089,30.2693
2024/4/9 4:00,1.03517,-22.617,11.117,795.633,0.18605,11.8,37.0917,27.1205
2024/4/9 5:00,1.03168,-22.0812,10.904,791.083,0.185909,11.8,36.7214,25.4449
2024/4/9 6:00,1.38102,-21.4854,10.692,777.405,0.186381,11.8,36.8521,27.9464
2024/4/9 7:00,54.0474,15.2316,10.619,763.179,0.185617,11.7,37.5894,25.7092
2024/4/9 8:00,111.694,79.1814,10.821,794.562,0.186174,11.7,37.1328,23.7737
2024/4/9 9:00,186.521,165.375,11.129,792.486,0.185682,11.7,39.1675,17.1888
2024/4/9 10:00,249.17,220.458,11.688,845.243,0.186206,11.637,38.6432,23.1424
2024/4/9 11:00,332.769,298.928,12.041,873.549,0.185519,11.6,37.3334,25.7011
2024/4/9 12:00,723.881,619.817,12.976,969.057,0.185485,11.6,35.5571,19.4874
2024/4/9 13:00,725.631,616.34,13.574,985.916,0.185916,11.6,34.3523,32.0633
2024/4/9 14:00,706.327,559.242,13.742,999.667,0.185241,11.6,34.9551,25.424
2024/4/9 15:00,605.627,473.53,14.317,1031.69,0.18551,11.6,34.5234,31.7388
2024/4/9 16:00,432.396,314.508,14.748,1082.63,0.185396,11.6,33.0086,30.3681
2024/4/9 17:00,233.159,143.005,14.549,1076.45,0.185943,11.6,33.0732,26.4747
2024/4/9 18:00,76.842,2.89789,14.215,988.632,0.185595,11.6,36.0315,24.3442
2024/4/9 19:00,4.37431,-70.9887,13.244,906.654,0.185926,11.7,35.975,27.49
2024/4/9 20:00,1.0567,-70.1855,12.082,880.512,0.185729,11.7,33.1538,29.1188
2024/4/9 21:00,1.03692,-67.1717,11.381,806.877,0.185998,11.7,35.9835,33.9069
2024/4/9 22:00,1.03327,-67.1572,10.797,764.775,0.185831,11.7,36.7034,25.4826
2024/4/9 23:00,1.03625,-57.3051,10.977,817.006,0.185891,11.8,33.3664,27.8882
2024/4/10 0:00,1.04839,-48.8315,10.538,778.253,0.185625,11.7,34.9527,20.6282
2024/4/10 1:00,1.0401,-53.2331,8.883,626.837,0.186253,11.7,41.3752,26.5694
2024/4/10 2:00,1.0274,-34.034,9.671,691.841,0.185379,11.7,38.9314,22.0378
2024/4/10 3:00,1.03474,-43.8049,8.406,594.502,0.186126,11.7,43.131,15.5215
2024/4/10 4:00,1.04545,-27.0576,8.713,628.555,0.185196,11.7,41.408,16.306
2024/4/10 5:00,1.02589,-33.363,8.283,581.873,0.185874,11.6,44.0189,20.17
2024/4/10 6:00,1.63786,-19.4501,8.041,577.046,0.185368,11.6,44.6561,19.4543
2024/4/10 7:00,31.6335,10.8551,8.118,564.501,0.186204,11.57,47.0853,19.8638
2024/4/10 8:00,34.1446,10.4907,8.776,606.948,0.186522,11.5,45.4705,26.8206
2024/4/10 9:00,40.0484,16.6202,8.899,330.803,0.185345,11.5,69.7043,20.0001
2024/4/10 10:00,55.5978,39.2119,6.573,12.6384,0.185643,11.403,98.5801,22.9041
2024/4/10 11:00,93.7988,75.1444,6.405,65.7804,0.185701,11.4,92.6307,29.6871
2024/4/10 12:00,126.145,104.695,6.522,32.3292,0.185744,11.4,96.4015,30.2694
2024/4/10 13:00,159.192,128.138,7.268,106.69,0.185755,11.3,89.1898,37.2559
2024/4/10 14:00,249.605,216.992,7.842,200.232,0.186016,11.3,81.1552,29.6441
2024/4/10 15:00,287.934,262.399,8.753,176.196,0.185717,11.3,84.2231,30.7109
2024/4/10 16:00,447.512,357.714,9.886,260.418,0.185921,11.2,78.3737,30.3545
2024/4/10 17:00,258.969,172.136,10.164,281.081,0.185848,11.2,77.2877,44.8496
2024/4/10 18:00,41.877,-17.4831,10.066,220.881,0.185146,11.2,81.4001,44.1897
2024/4/10 19:00,1.35737,-15.9569,9.88,147.403,0.18581,11.2,87.2901,44.0014
2024/4/10 20:00,1.04762,-15.9275,9.413,85.1679,0.185704,11.2,92.3482,43.4961
2024/4/10 21:00,1.04132,-23.486,9.836,109.924,0.186134,11.2,90.5044,48.8156
2024/4/10 22:00,1.04167,-30.1956,9.41,91.3145,0.186122,11.2,91.8901,46.9697
2024/4/10 23:00,1.03987,-41.6925,9.786,106.686,0.185369,11.2,90.6991,48.1748
2024/4/11 0:00,1.05345,-56.6062,8.735,56.6653,0.185431,11.2,94.6192,52.7558
2024/4/11 1:00,1.0377,-54.9449,8.105,66.8431,0.18605,11.2,93.4123,47.4233
2024/4/11 2:00,1.03207,-54.4525,8.078,55.8424,0.186115,11.1,94.5134,44.8112
2024/4/11 3:00,1.03721,-53.5152,7.946,67.8117,0.185439,11.1,93.2437,36.3623
2024/4/11 4:00,1.03797,-54.8052,7.965,61.681,0.185634,11.1,93.8741,42.9942
2024/4/11 5:00,1.04824,-49.7671,7.724,52.5347,0.185756,11.1,94.7249,38.8233
2024/4/11 6:00,3.65132,-46.3288,7.86,48.9602,0.185671,11.037,95.1391,43.2847
2024/4/11 7:00,61.6855,-2.37181,8.226,52.8054,0.185658,11,94.8742,45.7711
2024/4/11 8:00,139.57,88.4302,8.511,87.6322,0.185879,11,92.0402,47.3439
2024/4/11 9:00,231.335,176.617,9.673,180.025,0.1856,11,85.0019,39.7216
2024/4/11 10:00,492.693,448.484,11.668,355.147,0.185097,10.9,74.7869,53.4724
2024/4/11 11:00,657.836,600.478,13.235,487.819,0.185775,10.9,68.4669,57.4551
2024/4/11 12:00,733.452,664.161,14.871,631.868,0.185563,10.9,62.9447,62.5149
2024/4/11 13:00,761.496,663.162,16.624,755.354,0.18525,10.9,58.8843,62.4612
2024/4/11 14:00,740.237,604.435,17.857,937.358,0.185502,10.9,53.8704,68.1272
2024/4/11 15:00,600.301,473.946,18.737,1000.85,0.185452,10.9,52.4282,70.6186
2024/4/11 16:00,410.157,298.326,19.47,1077.95,0.185777,10.9,50.9856,67.4656
2024/4/11 17:00,219.612,130.327,19.67,1128.23,0.185298,11,49.6871,68.6979
2024/4/11 18:00,64.2295,-9.59991,19.823,1096.85,0.185483,11.063,50.2865,78.5227
2024/4/11 19:00,5.48069,-65.9464,19.458,991.499,0.185561,11.1,53.0586,77.7181
2024/4/11 20:00,1.05914,-64.6442,19.535,955.42,0.186004,11.2,54.9125,85.6264
2024/4/11 21:00,1.06661,-60.7603,19.702,925.845,0.185872,11.23,56.75,98.2296
2024/4/11 22:00,1.05698,-54.0469,17.74,692.219,0.18557,11.3,63.6518,100.8137
2024/4/11 23:00,1.05607,-54.3509,16.773,632.153,0.185745,11.33,64.6254,105.1903
2024/4/12 0:00,1.06652,-52.4665,16.271,578.574,0.185997,11.4,66.5739,112.2126
2024/4/12 1:00,1.06244,-52.3167,15.533,478.499,0.186246,11.4,71.0694,119.5694
2024/4/12 2:00,1.03784,-52.212,14.736,408.33,0.185776,11.4,74.034,124.3619
2024/4/12 3:00,1.03957,-51.7707,14.577,404.707,0.186105,11.463,73.9736,132.9096
2024/4/12 4:00,1.03723,-46.3429,14.401,378.642,0.185968,11.5,75.3631,140.9067
2024/4/12 5:00,1.05753,-42.345,13.832,321.25,0.185891,11.5,78.405,141.7812
2024/4/12 6:00,3.00723,-34.3933,13.68,292.674,0.186004,11.5,80.3067,148.9596
2024/4/12 7:00,51.7183,18.8786,14.27,335.308,0.185852,11.5,78.6133,151.8118
2024/4/12 8:00,73.3639,58.2825,14.458,409.74,0.186069,11.4,75.1359,155.8105
2024/4/12 9:00,160.697,148.017,15.933,531.572,0.185853,11.4,70.6266,158.5024
2024/4/12 10:00,199.346,184.714,16.553,425.468,0.185682,11.4,77.3035,163.6473
2024/4/12 11:00,320.382,299.788,17.558,480.02,0.185459,11.4,75.9622,156.6576
2024/4/12 12:00,642.429,618.024,18.461,596.071,0.18565,11.4,72.1497,147.9826
2024/4/12 13:00,658.867,597.104,19.231,649.5,0.185345,11.4,70.4937,138.1059
2024/4/12 14:00,536.954,482.018,19.967,746.724,0.185655,11.4,67.8296,114.0156
2024/4/12 15:00,417.791,359.525,20.805,876.875,0.185699,11.5,64.0276,111.5228
2024/4/12 16:00,269.722,199.053,21.488,930.596,0.185684,11.5,63.2358,110.7212
2024/4/12 17:00,166.509,97.6886,22.127,1010.12,0.185535,11.6,61.533,111.4698
2024/4/12 18:00,62.9634,-2.89128,22.515,999.191,0.185538,11.663,61.7993,103.7151
2024/4/12 19:00,5.38048,-50.1077,22.032,875.274,0.185784,11.7,64.9394,94.8685
2024/4/12 20:00,1.08378,-57.5333,22.439,941.026,0.186133,11.8,63.0733,84.3493
2024/4/12 21:00,1.05607,-51.3682,20.994,758.827,0.185484,11.897,67.9127,83.253
2024/4/12 22:00,1.06307,-39.2305,20.495,695.014,0.185766,11.9,69.786,76.4466
2024/4/12 23:00,1.06619,-56.6792,21.991,851.76,0.185603,11.93,65.689,69.7512
2024/4/13 0:00,1.07466,-55.5422,21.137,693.219,0.185988,12,70.4978,75.8057
2024/4/13 1:00,1.07319,-54.2726,20.325,551.761,0.185669,12,75.3581,61.0396
2024/4/13 2:00,1.06954,-55.5329,19.826,527.856,0.186258,12,75.736,61.0174
2024/4/13 3:00,1.06474,-53.9613,19.461,482.096,0.185767,12.1,77.4018,71.0369
2024/4/13 4:00,1.06182,-10.0419,19.098,471.99,0.185642,12.1,77.7766,69.5269
2024/4/13 5:00,1.07309,-8.02346,18.848,443.381,0.18592,12.1,78.9352,72.3295
2024/4/13 6:00,1.75648,-6.43147,18.411,391.579,0.186339,12.1,80.8789,67.1556
2024/4/13 7:00,12.4616,3.44366,18.121,359.073,0.186883,12.1,82.112,72.1752
2024/4/13 8:00,36.0757,24.2531,18.029,369.966,0.186092,12.1,81.6902,71.8413
2024/4/13 9:00,65.8862,51.0558,17.868,360.919,0.186253,12.1,81.898,79.3344
2024/4/13 10:00,147.718,132.024,17.971,399.802,0.186116,12.13,80.3053,80.6345
2024/4/13 11:00,295.599,276.495,18.676,488.069,0.186128,12.2,77.1902,89.4026
2024/4/13 12:00,519.591,497.938,20.243,759.929,0.186074,12.2,68.5803,86.846
2024/4/13 13:00,354.924,306.718,20.994,867.035,0.185316,12.2,65.1867,80.156
2024/4/13 14:00,409.038,350.694,22.206,1101.91,0.185882,12.2,58.6301,83.6137
2024/4/13 15:00,393.695,316.663,23.279,1331.33,0.186308,12.2,52.2486,79.6611
2024/4/13 16:00,378.235,295.907,23.813,1405.83,0.185549,12.3,51.2289,55.3058
2024/4/13 17:00,207.71,148.854,23.702,1385.74,0.186118,12.3,51.7049,57.2207
2024/4/13 18:00,48.7722,-21.588,23.173,1172.5,0.185952,12.4,56.4736,56.503
2024/4/13 19:00,4.33083,-51.3334,22.215,993.141,0.186178,12.4,60.6722,55.0343
2024/4/13 20:00,1.08271,-38.2961,22.147,989.02,0.186029,12.5,60.9182,51.2824
2024/4/13 21:00,1.08449,-49.8671,22.357,995.603,0.185891,12.5,61.0677,56.385
2024/4/13 22:00,1.07411,-37.2022,21.514,959.074,0.186195,12.6,60.6825,48.5555
2024/4/13 23:00,1.09032,-25.5646,20.762,938.754,0.186393,12.6,59.857,60.6738
2024/4/14 0:00,1.07596,-56.6123,19.472,665.399,0.18636,12.63,68.8218,57.5098
2024/4/14 1:00,1.07258,-58.7533,19.122,586.751,0.186181,12.7,71.9213,62.6646
2024/4/14 2:00,1.07376,-31.2881,17.737,426.623,0.186105,12.7,77.9044,65.8994
2024/4/14 3:00,1.07421,-26.5768,17.665,397.945,0.186009,12.7,79.3961,75.1205
2024/4/14 4:00,1.05882,-33.5068,17.556,370.006,0.186102,12.7,80.6442,66.5526
2024/4/14 5:00,1.05883,-16.0568,17.426,376.999,0.186689,12.7,80.3372,59.7904
2024/4/14 6:00,2.15791,-11.7539,16.653,288.742,0.186707,12.7,84.1105,58.4715
2024/4/14 7:00,26.2632,16.0707,16.007,249.668,0.186682,12.7,85.7802,63.1603
2024/4/14 8:00,86.6124,71.7979,15.903,275.406,0.186351,12.7,84.394,51.1707
2024/4/14 9:00,130.449,107.909,16.149,310.073,0.186052,12.7,82.7718,45.9743
2024/4/14 10:00,121.902,96.1744,16.207,320.071,0.186338,12.7,82.2846,55.714
2024/4/14 11:00,229.232,190.138,17.043,415.648,0.186136,12.7,78.3933,43.4328
2024/4/14 12:00,141.929,103.498,17.458,436.668,0.185756,12.7,77.6142,49.169
2024/4/14 13:00,107.239,67.8112,17.911,476.04,0.185854,12.7,76.1817,43.1305
2024/4/14 14:00,189.555,139.526,17.67,323.659,0.185953,12.7,83.3081,40.5202
2024/4/14 15:00,207.001,152.227,17.759,441.029,0.185682,12.7,77.7733,50.0771
2024/4/14 16:00,223.763,177.557,18.332,518.682,0.185968,12.7,74.9795,43.3531
2024/4/14 17:00,81.4728,53.9852,17.654,446.145,0.185928,12.7,77.3126,46.928
2024/4/14 18:00,44.2934,23.5987,17.043,405.389,0.185851,12.797,78.4793,47.7509
2024/4/14 19:00,5.39933,-35.0519,16.118,311.123,0.186451,12.8,82.1702,42.4711
2024/4/14 20:00,1.05721,-23.2527,15.846,321.314,0.186809,12.8,81.4078,43.8639
2024/4/14 21:00,1.03915,-20.1024,15.544,306.606,0.186395,12.8,81.9585,42.9389
2024/4/14 22:00,1.05544,-12.0526,15.364,296.753,0.186156,12.8,82.3583,41.8596
2024/4/14 23:00,1.04681,-5.32134,14.771,131.318,0.186652,12.8,91.5594,46.8267
2024/4/15 0:00,1.04062,-6.47078,14.014,0,0.186352,12.8,100,43.6544
2024/4/15 1:00,1.05115,-4.7342,13.786,0,0.186251,12.8,100,48.2231
2024/4/15 2:00,1.04397,-6.16289,13.697,0,0.186219,12.8,100,43.6502
2024/4/15 3:00,1.0365,-27.3533,13.468,121.226,0.186496,12.8,91.8091,39.5834
2024/4/15 4:00,1.04866,-59.6601,15.33,1135.39,0.186178,12.8,30.3126,49.2083
2024/4/15 5:00,1.04852,-62.7931,15.831,1302.67,0.186659,12.8,22.6062,40.4908
2024/4/15 6:00,5.37774,-62.1665,15.484,1306.76,0.186364,12.7,20.9458,60.6403
2024/4/15 7:00,64.3784,1.76248,15.144,1259.85,0.185917,12.7,22.5318,83.55
2024/4/15 8:00,203.197,153.219,15.37,1405.28,0.186163,12.7,16.4974,95.9287
2024/4/15 9:00,362.736,318.315,16.209,1544.91,0.186185,12.7,13.8585,94.4493
2024/4/15 10:00,609.48,527.633,17.127,1703.96,0.185843,12.603,11.2002,96.8963
2024/4/15 11:00,726.285,632.637,18.251,1817.33,0.185983,12.6,11.2167,
2024/4/15 12:00,769.437,683.994,18.77,1855.35,0.185855,12.6,12.1043,
2024/4/15 13:00,788.248,670.483,19.585,1907.76,0.185942,12.6,12.2101,52.8171
2024/4/15 14:00,779.976,624.595,20.72,2090.18,0.185866,12.5,11.6288,37.9956
2024/4/15 15:00,699.984,519.902,21.633,2185.8,0.185839,12.5,11.5104,34.4319
2024/4/15 16:00,558.932,374.03,22.69,2344.02,0.185565,12.53,11.4088,25.2715
2024/4/15 17:00,362.755,192.867,22.671,2351.14,0.186041,12.6,12.3468,25.3572
2024/4/15 18:00,153.034,13.4668,22.682,2320.29,0.185656,12.6,12.4215,18.901
2024/4/15 19:00,9.74907,-95.7013,21.047,1972.51,0.186014,12.6,14.5781,13.2779
2024/4/15 20:00,1.17244,-97.3411,19.887,1801.86,0.18585,12.7,15.7088,9.4932
2024/4/15 21:00,1.17751,-97.9672,19.373,1754,0.185813,12.7,15.7393,14.4004
2024/4/15 22:00,1.15126,-99.7079,18.981,1727.26,0.186105,12.7,14.4127,10.4536
2024/4/15 23:00,1.12038,-90.9651,16.618,1417.26,0.18625,12.7,17.778,8.3175
2024/4/16 0:00,1.12261,-89.1331,16.049,1367.65,0.185841,12.7,17.6697,10.4786
2024/4/16 1:00,1.14112,-97.0587,17.05,1535.68,0.185866,12.7,13.8201,7.335
2024/4/16 2:00,1.13927,-100.062,16.969,1574.93,0.18607,12.7,11.323,10.231
2024/4/16 3:00,1.13473,-97.9334,16.291,1509.27,0.186121,12.7,10.5715,10.2556
2024/4/16 4:00,1.11835,-97.2537,15.857,1476.08,0.186391,12.7,10.2556,10.386
2024/4/16 5:00,1.13453,-91.9259,14.547,1313.2,0.185933,12.7,12.2844,10.5922
2024/4/16 6:00,8.24327,-88.112,14.279,1333.49,0.186097,12.7,10.2734,12.6463
2024/4/16 7:00,43.9746,-65.296,15.506,1498.16,0.18568,12.6,8.38811,9.9627
2024/4/16 8:00,272.227,213.692,17.691,1823.81,0.185643,12.6,6.72661,9.0601
2024/4/16 9:00,506.933,443.808,19.545,2084.63,0.185758,12.6,6.7054,7.1443
2024/4/16 10:00,672.266,576.627,20.541,2227.13,0.185448,12.5,7.13755,11.4876
2024/4/16 11:00,812.978,685.412,21.393,2339.43,0.185406,12.5,7.07598,10.129
2024/4/16 12:00,842,713.009,22.705,2599.67,0.185099,12.5,5.99219,8.1411
2024/4/16 13:00,815.447,669.054,24.009,2696.04,0.185077,12.4,6.0381,7.358
2024/4/16 14:00,835.13,645.041,24.973,2880.05,0.185145,12.4,5.70758,10.6402
2024/4/16 15:00,724.424,521.653,25.454,2907.47,0.185277,12.497,6.15807,8.5284
2024/4/16 16:00,556.41,366.352,25.534,2920.44,0.185314,12.5,6.55462,6.1624
2024/4/16 17:00,356.418,180.825,24.995,2849.99,0.185385,12.53,7.59684,6.0724
2024/4/16 18:00,145.805,6.3699,24.093,2546.3,0.185014,12.6,11.368,7.1021
2024/4/16 19:00,10.6635,-96.7653,22.657,2153.07,0.18535,12.697,14.071,11.1925
2024/4/16 20:00,1.1639,-93.9743,21.554,1986.87,0.185762,12.7,15.279,8.2428
2024/4/16 21:00,1.16588,-90.1488,20.611,1788.74,0.185343,12.8,19.2584,6.0678
2024/4/16 22:00,1.16194,-84.9218,20.251,1705.63,0.18561,12.83,21.0345,15.8721
2024/4/16 23:00,1.15252,-81.4802,17.83,1394.26,0.185437,12.9,25.3027,12.4482
2024/4/17 0:00,1.16167,-76.2477,16.627,1279.23,0.185462,12.9,26.6405,17.4311
2024/4/17 1:00,1.13664,-62.3188,16.208,1228.92,0.18533,12.9,28.4344,18.836
2024/4/17 2:00,1.14092,-69.0566,16.218,1222.05,0.185654,12.9,28.4124,18.6579
2024/4/17 3:00,1.13962,-72.5105,15.242,1105.55,0.185493,12.9,30.8327,21.3902
2024/4/17 4:00,1.14105,-71.4551,13.957,952.009,0.185922,12.9,35.4727,25.8613
2024/4/17 5:00,1.13318,-73.5364,13.34,895.991,0.185401,12.9,36.7022,26.6361
2024/4/17 6:00,8.08045,-68.5488,12.851,868.843,0.185648,12.9,36.7733,21.7483
2024/4/17 7:00,54.4881,-29.5623,12.627,834.634,0.185771,12.8,38.6197,16.1485
2024/4/17 8:00,250.618,214.284,14.993,1122.99,0.185299,12.8,31.915,30.8926
2024/4/17 9:00,439.062,392.205,17.267,1470.02,0.185265,12.8,25.8152,24.6733
2024/4/17 10:00,617.971,536.188,18.594,1590.43,0.185227,12.737,26.6368,35.4811
2024/4/17 11:00,745.587,641.068,20.231,1760.97,0.185343,12.7,25.6672,31.1637
2024/4/17 12:00,788.627,684.394,21.83,2042.72,0.185489,12.7,21.6225,39.4529
2024/4/17 13:00,806.687,671.511,23.599,2225.5,0.185528,12.7,19.8803,29.1078
2024/4/17 14:00,754.231,598.136,24.682,2452.34,0.18559,12.7,19.345,39.3454
2024/4/17 15:00,606.054,452.68,25.599,2497.4,0.185073,12.7,21.3557,37.7654
2024/4/17 16:00,452.459,311.04,26.119,2448.59,0.18505,12.7,25.4813,38.6407
2024/4/17 17:00,270.417,162.302,25.815,2247.17,0.184648,12.797,30.6781,43.9983
2024/4/17 18:00,90.8851,5.70237,25.271,2028.08,0.184672,12.8,34.0762,42.7685
2024/4/17 19:00,9.45654,-70.8122,24.179,1764.99,0.184752,12.9,37.1051,42.5084
2024/4/17 20:00,1.17433,-72.0873,22.998,1570.69,0.185439,12.963,39.6365,44
2024/4/17 21:00,1.17506,-70.9238,22.656,1477.08,0.185673,13,42.0104,42.0901
2024/4/17 22:00,1.17772,-69.3576,22.293,1386.82,0.185519,13.1,44.4511,41.3327
2024/4/17 23:00,1.17334,-64.9854,21.123,1215.17,0.185472,13.1,47.9199,45.851
2024/4/18 0:00,1.16961,-62.5534,19.65,1003.84,0.184796,13.163,52.7891,45.5169
2024/4/18 1:00,1.16091,-62.1183,18.331,829.956,0.185761,13.2,57.6462,52.9514
2024/4/18 2:00,1.16312,-63.775,17.199,706.121,0.185149,13.2,61.4024,49.7326
2024/4/18 3:00,1.16895,-65.5242,17.754,803.449,0.185223,13.2,57.0102,46.264
2024/4/18 4:00,1.1711,-69.788,17.506,804.839,0.185127,13.2,56.4168,47.0075
2024/4/18 5:00,1.16521,-74.2503,17.291,861.784,0.185359,13.2,52.7884,51.2939
2024/4/18 6:00,9.97396,-81.5047,22.03,2044.71,0.185695,13.2,17.2693,44.4128
2024/4/18 7:00,53.4641,-49.7234,22.803,2194.88,0.185347,13.2,15.5823,35.6704
2024/4/18 8:00,263.771,194.076,23.579,2361.99,0.185378,13.2,15.3001,25.5549
2024/4/18 9:00,495.02,417.516,24.698,2507.99,0.185478,13.2,19.6221,28.2339
2024/4/18 10:00,666.253,559.948,23.591,2007.32,0.185284,13.1,30.7341,21.4068
2024/4/18 11:00,781.209,651.63,25.058,2378.17,0.18504,13.1,24.6957,30.4838
2024/4/18 12:00,824.201,694.512,26.85,2953.45,0.18483,13.1,15.5285,34.1005
2024/4/18 13:00,594.181,467.417,27.657,3092.4,0.185039,13.1,14.1309,24.2587
2024/4/18 14:00,766.702,604.043,28.397,3389.55,0.185138,13.13,10.4035,22.3249
2024/4/18 15:00,696.95,498.337,28.684,3339.04,0.185003,13.2,11.5719,21.6184
2024/4/18 16:00,503.78,330.841,28.388,3166.44,0.184746,13.2,15.0714,19.0219
2024/4/18 17:00,297.573,154.912,27.978,3074.66,0.18452,13.3,16.0895,21.1752
2024/4/18 18:00,83.072,-16.2155,27.044,2706.22,0.184755,13.397,20.2976,19.6181
2024/4/18 19:00,9.068,-78.2026,25.608,2403.97,0.18508,13.4,21.2583,18.041
2024/4/18 20:00,1.19354,-72.961,23.156,1618.03,0.184841,13.5,38.7122,21.4705
2024/4/18 21:00,1.07474,-62.903,21.363,1417.8,0.184806,13.6,40.8202,32.4921
2024/4/18 22:00,1.06911,-63.023,19.906,1213.3,0.185185,13.6,44.3691,38.6489
2024/4/18 23:00,1.07531,-50.6986,19.223,1261.14,0.185396,13.7,40.1317,45.123
2024/4/19 0:00,1.07752,-25.3786,18.975,1327.93,0.184482,13.7,36.5401,44.7428
2024/4/19 1:00,1.06617,-29.5286,18.484,1301.02,0.185166,13.7,35.9408,42.8607
2024/4/19 2:00,1.08946,-22.1323,18.1,1346.29,0.18516,13.7,32.1173,33.6991
2024/4/19 3:00,1.07859,-20.3803,18.008,1365.45,0.185469,13.8,30.9285,28.6841
2024/4/19 4:00,1.07687,-17.7782,18.085,1414.83,0.184999,13.8,29.1353,27.997
2024/4/19 5:00,1.07202,-17.939,17.864,1400.23,0.185224,13.8,29.2321,23.0439
2024/4/19 6:00,2.10305,-15.2024,17.204,1313.35,0.184465,13.7,31.1658,25.5003
2024/4/19 7:00,17.3642,-2.10633,17.214,1271.35,0.185265,13.7,32.9473,20.6218
2024/4/19 8:00,46.5531,19.5687,17.335,1228.28,0.185153,13.7,36.5707,16.9989
2024/4/19 9:00,104.145,69.1934,18.088,1380.64,0.18531,13.7,31.5855,19.266
2024/4/19 10:00,141.963,101.35,18.342,1464.16,0.184759,13.7,28.9431,24.3928
2024/4/19 11:00,235.141,187.63,18.59,1529.95,0.184685,13.7,27.2396,19.2796
2024/4/19 12:00,243.195,189.972,18.832,1567.46,0.184454,13.7,26.5298,21.1029
2024/4/19 13:00,176.633,115.328,18.858,1631.29,0.184793,13.67,22.7961,25.7137
2024/4/19 14:00,160.746,95.1472,18.73,1621.11,0.184551,13.6,22.4651,18.7595
2024/4/19 15:00,111.74,52.2619,18.587,1597.07,0.184767,13.6,22.5569,14.4593
