TIMESTAMP,NEE_VUT_REF,SW_IN_F,NETRAD,TA_F_MDS,VPD_F_MDS,RH,SWC_F_MDS_1,TS_F_MDS_1
1/1/2023 00:00:00,0.729222495,1.04542,-70.9504,-0.445,431.125,21.2869,0.169903,2.2
1/1/2023 00:30:00,0.768487038,1.0486,-70.858,0.158,449.473,20.5899,0.169583,2.2
1/1/2023 01:00:00,0.66717597,1.04583,-69.7698,-1.692,378.912,24.7565,0.169483,2.2
1/1/2023 01:30:00,0.626227599,1.03936,-70.7386,-2.385,356.947,25.8576,0.170115,2.2
1/1/2023 02:00:00,0.717417656,1.05178,-67.4305,-0.781,413.865,22.0081,0.169897,2.2
1/1/2023 02:30:00,0.665561252,1.04828,-70.1209,-1.2,400.046,22.868,0.169726,2.293
1/1/2023 03:00:00,0.637683871,1.04245,-70.7945,-1.409,385.694,23.9895,0.170256,2.3
1/1/2023 03:30:00,0.670212024,1.04589,-71.4578,-1.023,399.152,23.4772,0.169847,2.3
1/1/2023 04:00:00,0.635909268,1.05231,-70.8968,-1.35,388.196,23.9667,0.169931,2.3
1/1/2023 04:30:00,0.665401756,1.04225,-69.2329,-1.873,368.699,24.9332,0.169709,2.3
1/1/2023 05:00:00,0.632263781,1.0475,-69.6592,-2.444,352.774,25.6739,0.169587,2.3
1/1/2023 05:30:00,0.634778483,1.05207,-69.073,-2.28,356.896,25.2668,0.169786,2.3
1/1/2023 06:00:00,0.627136759,1.05498,-69.1752,-2.721,344.34,25.9844,0.169633,2.3
1/1/2023 06:30:00,2.4283,1.03952,-67.7011,-2.863,337.94,26.3615,0.169983,2.3
1/1/2023 07:00:00,0.569577346,1.05754,-67.8423,-3.08,331.045,26.8465,0.17006,2.3
1/1/2023 07:30:00,0.575347858,1.06787,-66.9825,-3.178,325.933,27.281,0.170212,2.24
1/1/2023 08:00:00,0.465695595,7.28748,-62.6034,-3.192,327.552,27.0559,0.169697,2.2
1/1/2023 08:30:00,0.894139,27.5275,-47.3535,-3.376,321.652,27.6492,0.170022,2.2
1/1/2023 09:00:00,-4.83127,47.9309,-32.5326,-3.573,316.538,28.4698,0.170189,2.2
1/1/2023 09:30:00,-0.507768,145.032,94.9908,-2.485,366.835,25.5544,0.170156,2.2
1/1/2023 10:00:00,-1.97582,225.49,166.879,-1.22,405.627,24.3593,0.169345,2.2
1/1/2023 10:30:00,-1.76702,286.203,221.314,-0.689,442.031,24.1561,0.169428,2.2
1/1/2023 11:00:00,-0.375031,331.55,265.655,-0.468,464.061,22.9749,0.16951,2.2
1/1/2023 11:30:00,-0.7754,373.567,303.162,0.058,480.877,22.2976,0.169744,2.2
1/1/2023 12:00:00,0.152951,389.186,317.763,0.685,502.202,21.3011,0.169876,2.2
1/1/2023 12:30:00,-0.102251,427.097,343.649,1.238,538.728,19.7422,0.169977,2.2
1/1/2023 13:00:00,-3.13853,412.905,312.373,1.881,582.128,18.9046,0.169669,2.2
1/1/2023 13:30:00,-3.55626,397.457,285.685,2.482,594.525,18.3505,0.169163,2.2
1/1/2023 14:00:00,0.994294,351.975,238.38,2.495,596.427,18.0532,0.169674,2.2
1/1/2023 14:30:00,-0.69494,321.462,212.201,2.703,604.544,17.7288,0.169258,2.2
1/1/2023 15:00:00,-0.818393,276.526,165.017,3.011,595.149,17.9267,0.169204,2.2
1/1/2023 15:30:00,-0.952087,209.755,98.9768,3.24,605.297,17.542,0.169974,2.2
1/1/2023 16:00:00,-1.00371,144.802,42.1446,3.129,597.526,17.6965,0.169444,2.2
1/1/2023 16:30:00,-0.214002,64.3604,-30.7726,2.788,578.096,18.1878,0.169769,2.2
1/1/2023 17:00:00,-1.75434,15.1578,-70.076,2.015,527.215,19.6156,0.169887,2.2
1/1/2023 17:30:00,0.70615382,1.4453,-72.4819,1.235,488.711,20.7215,0.169867,2.293
1/1/2023 18:00:00,0.708783674,1.06948,-70.9011,1.551,498.788,20.4172,0.170424,2.3
1/1/2023 18:30:00,0.79519664,1.05303,-69.4428,0.606,458.921,21.9765,0.169946,2.3
1/1/2023 19:00:00,0.746517633,1.05605,-70.3683,-0.075,430.875,23.308,0.170025,2.3
1/1/2023 19:30:00,0.712824323,1.04618,-70.7765,-0.332,420.808,23.7353,0.169967,2.3
1/1/2023 20:00:00,0.725020939,1.05798,-71.3815,-0.728,406.58,24.3871,0.169725,2.3
1/1/2023 20:30:00,0.739041781,1.05206,-71.6552,-0.388,420.538,23.6748,0.169829,2.3
1/1/2023 21:00:00,0.7758949,1.05678,-71.3706,0.108,436.612,23.2211,0.169492,2.3
1/1/2023 21:30:00,0.825460699,1.04772,-73.3652,0.342,436.626,24.9157,0.170133,2.3
1/1/2023 22:00:00,2.2792,1.06086,-74.8285,0.463,434.048,25.5299,0.170282,2.3
1/1/2023 22:30:00,0.801287,1.07251,-77.5743,0.336,438.258,24.5825,0.169858,2.3
1/1/2023 23:00:00,0.0446299,1.0629,-76.3561,0.218,436.474,23.5946,0.17004,2.3
1/1/2023 23:30:00,0.70314612,1.06607,-71.5071,-0.693,403.622,24.9083,0.170119,2.3
2/1/2023 00:00:00,0.645778014,1.05901,-70.0113,-1.353,377.92,26.6349,0.170041,2.3
2/1/2023 00:30:00,0.653240332,1.05852,-70.3095,-1.286,377.42,26.8736,0.170364,2.3
2/1/2023 01:00:00,1.06039,1.05429,-73.1882,-1.216,382.197,26.6146,0.169718,2.3
2/1/2023 01:30:00,1.1427,1.05111,-74.8309,-1.428,377.01,26.3051,0.16996,2.3
2/1/2023 02:00:00,0.727277,1.05335,-76.8537,-1.238,387.471,25.3657,0.170309,2.3
2/1/2023 02:30:00,0.374772,1.06473,-77.9784,-1.357,384.588,25.4139,0.169537,2.3
2/1/2023 03:00:00,0.628804,1.08393,-78.1165,-1.662,371.982,26.1032,0.170001,2.3
2/1/2023 03:30:00,0.593367946,1.0841,-78.2848,-1.974,359.37,26.9343,0.170188,2.3
2/1/2023 04:00:00,0.245315,1.09128,-78.3519,-2.248,354.691,26.6351,0.170057,2.3
2/1/2023 04:30:00,-0.12585,1.08704,-78.9762,-2.451,350.856,26.2873,0.169649,2.3
2/1/2023 05:00:00,0.553818365,1.07186,-79.1622,-2.636,340.951,27.4271,0.170154,2.3
2/1/2023 05:30:00,0.550761825,1.08358,-79.036,-2.914,330.368,28.2088,0.170405,2.3
2/1/2023 06:00:00,2.42816,1.07232,-78.5849,-3.21,319.132,28.9384,0.17026,2.3
2/1/2023 06:30:00,0.318024,1.07128,-79.1451,-3.259,314.462,29.9283,0.169687,2.3
2/1/2023 07:00:00,1.60121,1.04011,-80.6522,-3.018,321.495,29.71,0.17001,2.3
2/1/2023 07:30:00,0.232062,1.07822,-81.3465,-2.965,323.059,29.4546,0.170317,2.3
2/1/2023 08:00:00,0.163315,7.05967,-78.3713,-3.094,319.881,29.5866,0.170108,2.3
2/1/2023 08:30:00,-0.0883498,23.8351,-66.2545,-3.105,322.01,29.35,0.169748,2.3
2/1/2023 09:00:00,-0.972513,38.5662,-54.8233,-3.098,323.528,29.2053,0.169555,2.3
2/1/2023 09:30:00,-1.46137,160.382,102.063,-2.77,350.59,27.5481,0.169262,2.3
2/1/2023 10:00:00,-5.07226,251.079,188.529,-2.105,380.662,25.9529,0.169752,2.3
2/1/2023 10:30:00,-3.3354,310.009,243.132,-1.513,402.986,24.8374,0.169438,2.3
2/1/2023 11:00:00,-4.93135,357.088,288.171,-1.294,413.856,24.2085,0.169685,2.3
2/1/2023 11:30:00,-5.80335,398.908,323.296,-0.507,452.348,22.4721,0.169902,2.3
2/1/2023 12:00:00,-5.8258,407.864,334.75,0.037,472.216,21.4215,0.169829,2.3
2/1/2023 12:30:00,-4.83501,438.033,350.831,0.616,511.635,19.9694,0.169673,2.3
2/1/2023 13:00:00,-7.96529,442.108,338.893,1.097,542.015,18.3663,0.169512,2.3
2/1/2023 13:30:00,-6.06462,425.108,310.254,1.363,551.956,17.8684,0.16996,2.3
2/1/2023 14:00:00,-4.66256,385.047,262.908,1.646,565.594,17.1533,0.169688,2.3
2/1/2023 14:30:00,-4.50838,331.476,209.031,1.887,583.269,15.6645,0.169419,2.3
2/1/2023 15:00:00,-4.18314,290.534,162.431,2.46,589.065,14.4978,0.170042,2.3
2/1/2023 15:30:00,-2.41341,229.471,101.152,2.701,609.544,13.309,0.169808,2.3
2/1/2023 16:00:00,-2.23293,152.252,26.2104,3.067,624.139,12.3524,0.169606,2.3
2/1/2023 16:30:00,-1.598,80.0149,-36.1543,3.044,629.849,11.5893,0.169844,2.3
2/1/2023 17:00:00,-1.34466,18.6497,-80.3365,1.027,515.826,15.9459,0.169803,2.3
2/1/2023 17:30:00,0.585306689,1.7407,-82.2751,-1.075,421.842,18.5029,0.169551,2.3
2/1/2023 18:00:00,0.589706859,1.05198,-80.8453,-1.865,400.816,18.5129,0.169755,2.3
2/1/2023 18:30:00,0.584803118,1.04708,-79.7735,-1.961,396.604,18.1918,0.170291,2.3
2/1/2023 19:00:00,0.550634072,1.0429,-79.2344,-2.434,381.815,18.9616,0.169369,2.3
2/1/2023 19:30:00,0.541618656,1.04289,-78.1346,-3.029,356.39,21.2316,0.169891,2.36
2/1/2023 20:00:00,0.530366237,1.04891,-78.2971,-2.771,366.101,20.5985,0.170155,2.4
2/1/2023 20:30:00,0.530366237,1.0603,-76.1459,-2.763,368.147,20.3516,0.169871,2.4
2/1/2023 21:00:00,0.541219999,1.04322,-74.5235,-2.686,365.495,20.8526,0.169943,2.4
2/1/2023 21:30:00,0.537961226,1.05531,-73.8361,-3.17,349.594,21.6233,0.170346,2.4
2/1/2023 22:00:00,0.537961226,1.03707,-74.7992,-3.246,350.247,21.2766,0.170084,2.4
2/1/2023 22:30:00,0.506258898,1.0385,-72.831,-3.563,340.627,21.6427,0.170187,2.4
2/1/2023 23:00:00,0.537961226,1.05539,-72.4945,-3.148,354.355,20.6908,0.170098,2.4
2/1/2023 23:30:00,0.504952892,1.04524,-70.8708,-3.407,346.101,21.2517,0.170182,2.4
3/1/2023 00:00:00,0.533265374,1.05377,-71.1855,-3.252,353.514,21.0709,0.170178,2.4
3/1/2023 00:30:00,0.531295785,1.04251,-72.8305,-2.713,366.906,20.0834,0.169594,2.4
3/1/2023 01:00:00,-1.95766,1.03125,-71.3471,-3.504,342.878,21.0795,0.169841,2.4
3/1/2023 01:30:00,0.496456225,1.04792,-70.5875,-3.819,337.333,20.9989,0.169398,2.4
3/1/2023 02:00:00,0.499393519,1.03982,-70.6236,-3.546,338.5,21.6655,0.169904,2.4
3/1/2023 02:30:00,0.195972373,1.04406,-68.4393,-5.397,284.403,26.4358,0.169809,2.4
3/1/2023 03:00:00,0.308024709,1.04723,-68.2277,-4.827,302.362,23.8126,0.170285,2.4
3/1/2023 03:30:00,0.488917771,1.03556,-68.816,-3.876,325.29,23.0486,0.170028,2.34
3/1/2023 04:00:00,0.275350562,1.04417,-66.1042,-5.337,289.832,25.2412,0.170367,2.3
3/1/2023 04:30:00,0.270811574,1.04422,-66.4076,-5.231,285.342,26.0112,0.170251,2.3
3/1/2023 05:00:00,0.229354275,1.05332,-62.8697,-6.496,252.754,28.8408,0.169773,2.3
3/1/2023 05:30:00,0.139458592,1.06,-64.5464,-5.759,268.725,27.341,0.170239,2.3
3/1/2023 06:00:00,0.114952742,1.03567,-64.9085,-5.792,271.423,27.0116,0.170314,2.3
3/1/2023 06:30:00,0.102907774,1.03735,-64.7567,-5.808,270.224,26.9929,0.170226,2.3
3/1/2023 07:00:00,0.177551822,1.04033,-63.8811,-6.065,261.198,27.9658,0.170323,2.3
3/1/2023 07:30:00,0.197668493,1.04533,-64.3374,-6.322,254.318,28.6285,0.169798,2.3
3/1/2023 08:00:00,0.182416153,7.06014,-59.5338,-6.382,253.299,28.7055,0.170005,2.3
3/1/2023 08:30:00,0.149477232,27.2155,-42.9483,-6.17,260.367,28.1666,0.170045,2.3
3/1/2023 09:00:00,-1.48623556,17.13782,-51.24105,-6.276,256.833,28.43605,0.170025,2.3
3/1/2023 09:30:00,-2.18597856,135.1811333,61.61631667,-3.126833333,340.0238333,27.51005,0.169633333,2.3
3/1/2023 10:00:00,-3.1545786,223.42484,153.41434,-2.156,374.3244,26.35044,0.1695384,2.3
3/1/2023 10:30:00,-4.120746,295.4932,229.0382,-1.6378,400.0884,25.0038,0.1696078,2.3
3/1/2023 11:00:00,-4.993632,344.9896,275.5756,-1.0764,424.4136,23.77848,0.1697212,2.3
3/1/2023 11:30:00,-4.946182,382.3804,308.036,-0.5322,450.6082,22.58178,0.1697054,2.3
3/1/2023 12:00:00,-5.87216,408.8002,327.1882,-0.0102,478.414,21.28756,0.1697202,2.3
3/1/2023 12:30:00,-6.098814,422.4042,331.6048,0.5212,506.034,20.01954,0.1697752,2.3
3/1/2023 13:00:00,-5.870656,419.632,319.5272,0.9518,528.6832,18.95578,0.1697324,2.3
3/1/2023 13:30:00,-5.607172,404.3544,294.3834,1.3218,550.8938,17.80438,0.1696504,2.3
3/1/2023 14:00:00,-5.476798,374.8546,256.7034,1.6906,566.3798,16.71006,0.1697242,2.3
3/1/2023 14:30:00,-4.366422,332.3272,209.1552,2.0114,579.8856,15.6986,0.1697834,2.3
3/1/2023 15:00:00,-3.600084,277.756,152.34648,2.3522,594.3222,14.5954,0.1697126,2.3
3/1/2023 15:30:00,-2.987172,216.74958,92.53402,2.6318,607.1732,13.4826,0.1697438,2.3
3/1/2023 16:00:00,-2.354428,154.18432,34.66052,2.4598,593.6846,13.53888,0.1698206,2.3
3/1/2023 16:30:00,-1.89725,96.42566,-14.2807,1.7528,560.24,14.3399,0.1697224,2.3
3/1/2023 17:00:00,-1.725196667,50.741856,-50.68016,0.8396,518.4944,15.38068,0.1697118,2.3
3/1/2023 17:30:00,-1.47133,20.500872,-71.87694,-0.166,472.9874,16.54856,0.1698488,2.3
3/1/2023 18:00:00,-1.5495,4.706472,-80.49296,-1.2616,423.3806,18.02302,0.1697538,2.3
3/1/2023 18:30:00,0.6770422,1.18511,-80.05258,-2.0728,391.4934,19.08016,0.1697714,2.312
3/1/2023 19:00:00,0.905839769,1.046752,-79.25698,-2.412,380.3452,19.49928,0.1698922,2.332
3/1/2023 19:30:00,0.997844733,1.048416,-78.3171,-2.5916,373.8114,19.86702,0.1699154,2.352
3/1/2023 20:00:00,0.986849,1.047644,-77.2671,-2.7366,367.5896,20.39918,0.1698458,2.372
3/1/2023 20:30:00,0.848267231,1.050126,-76.18744,-2.8838,361.1454,20.93152,0.1700412,2.392
3/1/2023 21:00:00,1.024562708,1.048962,-75.52036,-2.9272,359.9168,20.94052,0.1700798,2.4
3/1/2023 21:30:00,1.5402435,1.04688,-74.42714,-3.0856,354.822,21.14936,0.1700862,2.4
3/1/2023 22:00:00,1.041705633,1.045898,-73.69686,-3.1626,352.0636,21.2172,0.1701316,2.4
3/1/2023 22:30:00,1.041705633,1.046302,-72.96632,-3.3068,348.1848,21.29702,0.1701794,2.4
3/1/2023 23:00:00,1.041705633,1.045994,-72.4362,-3.3232,348.9688,21.18654,0.1701458,2.4
3/1/2023 23:30:00,0.42295845,1.047082,-72.04246,-3.2166,352.3006,20.9479,0.1700478,2.4
4/1/2023 00:00:00,-0.284213367,1.045632,-71.74568,-3.2048,352.7508,20.83526,0.1699786,2.4
4/1/2023 00:30:00,0.08181,1.044138,-71.36428,-3.339,349.3464,20.89688,0.1698386,2.4
4/1/2023 01:00:00,0.24317675,1.043054,-71.31484,-3.3668,347.8262,20.97964,0.169783,2.4
4/1/2023 01:30:00,0.2694958,1.041112,-70.7656,-3.7958,334.004,22.05262,0.1697092,2.4
4/1/2023 02:00:00,0.3293805,1.042056,-69.84504,-4.2186,321.0952,22.79846,0.1698474,2.4
4/1/2023 02:30:00,0.71838825,1.042918,-69.33882,-4.293,317.5776,23.19228,0.1698848,2.388
4/1/2023 03:00:00,0.494042,1.042168,-68.44216,-4.5966,308.0774,24.04074,0.1700786,2.368
4/1/2023 03:30:00,0.28076025,1.043048,-67.59896,-4.9336,297.4458,24.90988,0.170148,2.348
4/1/2023 04:00:00,0.249423,1.0449,-66.48504,-5.1534,291.116,25.39088,0.1701408,2.328
4/1/2023 04:30:00,0.0597325,1.047454,-65.74878,-5.3398,284.3886,26.09656,0.1701316,2.308
4/1/2023 05:00:00,0.849208333,1.047476,-64.96728,-5.723,273.6152,26.88916,0.1701888,2.3
4/1/2023 05:30:00,0.873444667,1.046112,-64.69778,-5.8172,269.6936,27.2395,0.1701606,2.3
4/1/2023 06:00:00,1.449131333,1.045334,-64.19248,-5.984,264.8648,27.63042,0.170175,2.3
4/1/2023 06:30:00,1.144864,1.043736,-64.48602,-5.9492,265.1776,27.58796,0.17018,2.3
4/1/2023 07:00:00,0.9485542,2.243764,-63.4835,-6.0738,262.0924,27.86086,0.1701332,2.3
4/1/2023 07:30:00,-1.087251467,7.47973,-59.09146,-6.1494,259.8812,28.09186,0.1700794,2.3
4/1/2023 08:00:00,-1.372496543,9.090325,-57.67515,-6.23475,257.2955,28.3666,0.17004275,2.3
4/1/2023 08:30:00,-1.403910725,11.77365667,-55.6065,-6.291333333,255.9946667,28.5002,0.169949333,2.3
4/1/2023 09:00:00,-2.066950975,17.13782,-51.24105,-6.276,256.833,28.43605,0.170025,2.3
4/1/2023 09:30:00,-2.50429035,130.5526909,64.13602545,-1.621272727,372.9952727,29.50419091,0.169704364,2.3
4/1/2023 10:00:00,-2.303936143,201.44892,137.213098,-0.2844,431.3966,27.16069,0.1696606,2.3
4/1/2023 10:30:00,-3.19416,266.5851,203.591,0.5462,480.8401,25.19962,0.1696278,2.3
4/1/2023 11:00:00,-4.69432,316.5632,250.4886,1.4325,529.5294,23.06985,0.1696947,2.3
4/1/2023 11:30:00,-4.417831429,356.3703,285.3026,2.3255,582.0276,20.51324,0.1696595,2.3
4/1/2023 12:00:00,-4.76875125,385.203,307.1867,3.0207,625.0034,18.63691,0.1696751,2.3
4/1/2023 12:30:00,-5.150284444,400.3676,313.7513,3.5394,654.4697,17.5897,0.1697353,2.3
4/1/2023 13:00:00,-4.704321,400.2955,304.8447,3.8748,673.2965,16.94068,0.1697574,2.3
4/1/2023 13:30:00,-4.547933,383.9119,280.7845,4.1961,694.3709,16.14138,0.1697218,2.3
4/1/2023 14:00:00,-4.465053,354.1614,246.6608,4.5071,709.9599,15.37655,0.169777,2.3
4/1/2023 14:30:00,-3.823424,311.3902,204.0467,4.7953,724.9115,14.59086,0.1698418,2.3
4/1/2023 15:00:00,-2.940472,257.1516,151.54033,5.0425,736.9412,13.77173,0.1697716,2.3093
4/1/2023 15:30:00,-2.5062777,196.8385,95.14171,5.1976,742.9217,13.06587,0.1697601,2.3193
4/1/2023 16:00:00,-1.9254268,139.23255,41.40237,5.0334,727.1418,13.14923,0.1697883,2.3293
4/1/2023 16:30:00,-1.317085444,86.086912,-6.88696,4.5666,699.8513,13.63456,0.169761,2.3393
4/1/2023 17:00:00,-1.101352714,44.783184,-43.94281,3.8275,658.2542,14.47174,0.1697454,2.3553
4/1/2023 17:30:00,-0.6810178,18.511171,-65.26261,3.0912,617.5623,15.33897,0.1698271,2.366
4/1/2023 18:00:00,-0.0140305,4.694419,-74.65249,2.2172,570.8633,16.46002,0.1698094,2.376
4/1/2023 18:30:00,0.974099667,1.308034,-75.64358,1.6458,545.5009,17.01214,0.1698749,2.392
4/1/2023 19:00:00,1.182543333,1.14297,-75.48095,1.3667,534.6623,17.12668,0.1699407,2.4213
4/1/2023 19:30:00,1.17871,1.143581,-76.22705,1.336,536.0722,16.97503,0.1699882,2.4453
4/1/2023 20:00:00,1.21365,1.143335,-76.48952,1.2206,532.3639,17.01797,0.1700062,2.4653
4/1/2023 20:30:00,1.0062992,1.142419,-77.07524,1.2129,534.5056,16.92889,0.170112,2.4853
4/1/2023 21:00:00,1.3447332,1.141591,-77.31706,1.1642,534.0031,16.70996,0.1701138,2.4993
4/1/2023 21:30:00,1.425049,1.141618,-76.21144,0.6162,507.3647,17.62369,0.1700833,2.5093
4/1/2023 22:00:00,1.510995333,1.141579,-75.06127,0.0687,480.2082,18.40061,0.1700637,2.5193
4/1/2023 22:30:00,1.589788,1.141211,-73.98808,-0.4766,454.9391,19.13835,0.1700545,2.5293
4/1/2023 23:00:00,1.135840392,1.143057273,-70.47557273,-0.720818182,432.2609091,21.2413,0.170048091,2.526
4/1/2023 23:30:00,1.01895912,1.15267,-50.52695,-0.9395,306.3465,43.1281,0.170062,2.3965
5/1/2023 00:00:00,0.744764856,1.151136667,-53.17953333,-1.243666667,293.74,44.12406667,0.170079333,2.397666667
5/1/2023 00:30:00,0.864486788,1.1529925,-51.88025,-1.37,289.58375,44.3708,0.170111,2.39825
5/1/2023 01:00:00,0.704424218,1.153308,-51.32122,-1.4616,288.8054,44.21294,0.1700852,2.3986
5/1/2023 01:30:00,0.6135137,1.152214,-53.155,-1.6946,282.1414,44.37572,0.170065,2.4
5/1/2023 02:00:00,-0.46978,1.152742,-54.0169,-1.6344,285.5406,43.83088,0.1700392,2.4
5/1/2023 02:30:00,0.541648019,1.155424,-54.59658,-1.499,292.3768,42.97632,0.1700532,2.4
5/1/2023 03:00:00,0.523189644,1.152778,-56.97314,-1.698,288.3928,42.9894,0.1700172,2.4
5/1/2023 03:30:00,0.6134929,1.15385,-59.7167,-1.7148,289.7932,42.48006,0.1700084,2.388
5/1/2023 04:00:00,0.5810295,1.156102,-61.8839,-1.613,297.2402,41.35276,0.1699792,2.3746
5/1/2023 04:30:00,0.567825582,1.158056,-62.13984,-1.4616,312.299,39.32508,0.1699714,2.3546
5/1/2023 05:00:00,0.660799229,1.157622,-64.31864,-0.4958,367.3866,35.13494,0.1699126,2.3346
5/1/2023 05:30:00,0.691381828,1.159088,-66.81832,0.8522,436.7742,29.99124,0.1698656,2.3146
5/1/2023 06:00:00,0.716061024,1.159692,-66.85672,0.9666,444.7826,28.9467,0.1699612,2.3066
5/1/2023 06:30:00,0.754233088,1.161044,-67.30454,0.8768,443.0458,28.95554,0.1700122,2.3
5/1/2023 07:00:00,0.56663442,2.137286,-66.42474,0.4414,424.021,30.7034,0.1701128,2.3
5/1/2023 07:30:00,-2.922063,7.162384,-59.1065,-0.7754,368.4794,34.25338,0.1700836,2.3
5/1/2023 08:00:00,-5.2716,17.808652,-46.566324,-1.4564,332.491,35.964,0.1701832,2.3
5/1/2023 08:30:00,-3.03481,40.750462,-20.902944,-1.1386,349.3962,34.8996,0.170029,2.3
5/1/2023 09:00:00,-3.03481,77.266646,18.419596,-0.8284,363.8138,34.61954,0.1699476,2.3
5/1/2023 09:30:00,-3.03481,124.99856,67.159676,0.1854,412.561,31.89716,0.1697896,2.3
5/1/2023 10:00:00,-0.17733,179.473,121.011856,1.5872,488.4688,27.97094,0.1697828,2.3
5/1/2023 10:30:00,2.8538165,237.677,178.1438,2.7302,561.5918,25.39544,0.1696478,2.3
5/1/2023 11:00:00,1.3251976,288.1368,225.4016,3.9414,634.6452,22.36122,0.1696682,2.3
5/1/2023 11:30:00,-3.096955,330.3602,262.5692,5.1832,713.447,18.4447,0.1696136,2.3
5/1/2023 12:00:00,-2.929736667,361.6058,287.1852,6.0516,771.5928,15.98626,0.16963,2.3
5/1/2023 12:30:00,-3.9646225,378.331,295.8978,6.5576,802.9054,15.15986,0.1696954,2.3
5/1/2023 13:00:00,-3.537986,380.959,290.1622,6.7978,817.9098,14.92558,0.1697824,2.3
5/1/2023 13:30:00,-3.488694,363.4694,267.1856,7.0704,837.848,14.47838,0.1697932,2.3
5/1/2023 14:00:00,-3.453308,333.4682,236.6182,7.3236,853.54,14.04304,0.1698298,2.3
5/1/2023 14:30:00,-3.280426,290.4532,198.9382,7.5792,869.9374,13.48312,0.1699002,2.3
5/1/2023 15:00:00,-2.28086,236.5472,150.73418,7.7328,879.5602,12.94806,0.1698306,2.3186
5/1/2023 15:30:00,-2.0253834,176.92742,97.7494,7.7634,878.6702,12.64914,0.1697764,2.3386
5/1/2023 16:00:00,-1.4964256,124.28078,48.14422,7.607,860.599,12.75958,0.169756,2.3586
5/1/2023 16:30:00,-0.8529538,75.748164,0.50678,7.3804,839.4626,12.92922,0.1697996,2.3786
5/1/2023 17:00:00,-0.63346975,38.824512,-37.20546,6.8154,798.014,13.5628,0.169779,2.4106
5/1/2023 17:30:00,-0.154143,16.52147,-58.64828,6.3484,762.1372,14.12938,0.1698054,2.432
5/1/2023 18:00:00,0.429512667,4.682366,-68.81202,5.696,718.346,14.89702,0.169865,2.452
5/1/2023 18:30:00,0.974099667,1.430958,-71.23458,5.3644,699.5084,14.94412,0.1699784,2.472
5/1/2023 19:00:00,1.182543333,1.239188,-71.70492,5.1454,688.9794,14.75408,0.1699892,2.5106
5/1/2023 19:30:00,1.17871,1.238746,-74.137,5.2636,698.333,14.08304,0.170061,2.5386
5/1/2023 20:00:00,1.21365,1.239026,-75.71194,5.1778,697.1382,13.63676,0.1701666,2.5586
5/1/2023 20:30:00,1.0062992,1.234712,-77.96304,5.3096,707.8658,12.92626,0.1701828,2.5786
5/1/2023 21:00:00,1.3447332,1.23422,-79.11376,5.2556,708.0894,12.4794,0.1701478,2.5986
5/1/2023 21:30:00,1.425049,1.236356,-77.99574,4.318,659.9074,14.09802,0.1700804,2.6186
5/1/2023 22:00:00,1.510995333,1.23726,-76.42568,3.3,608.3528,15.58402,0.1699958,2.6386
5/1/2023 22:30:00,1.589788,1.23612,-75.00984,2.3536,561.6934,16.97968,0.1699296,2.6586
5/1/2023 23:00:00,1.206557223,1.223943333,-68.84171667,1.447833333,501.671,21.28693333,0.169966667,2.631
5/1/2023 23:30:00,1.124144971,1.15267,-50.52695,-0.9395,306.3465,43.1281,0.170062,2.3965
6/1/2023 00:00:00,0.784581698,1.15553,-43.6547,-0.228,333.816,40.9715,0.170054,2.393
6/1/2023 00:30:00,0.747016437,1.14981,-57.3992,-1.651,278.877,45.2847,0.17007,2.4
6/1/2023 01:00:00,0.745912523,1.14807,-58.4847,-1.852,268.527,46.116,0.170114,2.4
6/1/2023 01:30:00,0.731272844,1.15856,-47.9824,-1.749,277.115,45.111,0.170206,2.4
6/1/2023 02:00:00,0.740195392,1.15457,-49.0851,-1.828,285.692,43.5815,0.169982,2.4
6/1/2023 02:30:00,0.705924179,1.15006,-52.8236,-1.393,300.496,41.7854,0.169953,2.4
6/1/2023 03:00:00,0.707681914,1.15245,-61.7087,-1.35,295.873,42.5605,0.169941,2.4
6/1/2023 03:30:00,0.807709123,1.16148,-61.3831,-1.175,302.708,41.8432,0.170184,2.4
6/1/2023 04:00:00,0.726866893,1.14533,-59.8652,-2.744,257.195,45.1764,0.170026,2.4
6/1/2023 04:30:00,0.762287671,1.15993,-62.8029,-1.912,292.694,41.0348,0.169938,2.34
6/1/2023 05:00:00,0.860724258,1.16132,-63.6596,-0.884,337.731,36.1489,0.169807,2.333
6/1/2023 05:30:00,0.877821703,1.16222,-62.9884,-0.593,371.167,32.4221,0.169902,2.3
6/1/2023 06:00:00,0.970343868,1.15931,-72.2771,3.654,578.146,20.8925,0.16989,2.3
6/1/2023 06:30:00,0.925558427,1.15266,-72.3636,3.996,604.133,19.4579,0.169791,2.3
6/1/2023 07:00:00,0.78244543,1.16295,-62.9949,-1.34,332.736,35.8121,0.170416,2.3
6/1/2023 07:30:00,0.778062134,1.16808,-65.8987,-1.333,329.047,36.1931,0.170062,2.3
6/1/2023 08:00:00,0.791860848,6.04343,-58.5894,-2.77,276.043,41.1614,0.170405,2.3
6/1/2023 08:30:00,-8.74977,26.2848,-35.6859,-2.43,300.438,38.6424,0.169744,2.3
6/1/2023 09:00:00,-1.79343,54.384,-9.66272,0.591,424.191,28.011,0.170289,2.3
6/1/2023 09:30:00,1.43877,115.872,65.322,0.249,417.262,30.4901,0.169645,2.3
